week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
122,2.34615384615385,0.921295390769242,0.588490158662601,0,1,0,0.172722658837618,0,298.279119394108,0.45,0.89659954854175,0.1764,0.518594390642726,3.34473845320079,0.6,0.85,1.3,0.36946
123,2.36538461538462,0.919285647586351,0.587974951615521,0,1,0,0.174034583786662,0,300.860381004249,0.45,0.89659954854175,0.1764,0.518515915985448,3.35546247889042,0.6,0.85,1.3,0.36946
124,2.38461538461538,0.917285050186599,0.587461175193787,0,1,0,0.175331020853871,0,303.463980455248,0.45,0.89659954854175,0.1764,0.518441992858292,3.36613996105861,0.6,0.85,1.3,0.36946
125,2.40384615384615,0.91529405878796,0.586949013268791,0,1,0,0.176612220491273,0,306.090111055341,0.45,0.89659954854175,0.1764,0.518372357272511,3.37677098905388,0.6,0.85,1.3,0.36946
126,2.42307692307692,0.913313097256127,0.586438637385785,0,1,0,0.177878426531758,0,308.738967785628,0.45,0.89659954854175,0.1764,0.518306760550705,3.38735565463921,0.6,0.85,1.3,0.36946
127,2.44230769230769,0.911342555260549,0.585930207354468,0,1,0,0.179129876462444,0,311.410747314542,0.45,0.89659954854175,0.1764,0.518244968438764,3.39789405185376,0.6,0.85,1.3,0.36946
128,2.46153846153846,0.909382790308618,0.58542387182285,0,1,0,0.180366801683917,0,314.105648012456,0.45,0.89659954854175,0.1764,0.518186760269316,3.40838627688256,0.6,0.85,1.3,0.36946
129,2.48076923076923,0.907434129664898,0.584919768833336,0,1,0,0.181589427756143,0,316.82386996641,0.45,0.89659954854175,0.1764,0.518131928173696,3.41883242793387,0.6,0.85,1.3,0.36946
130,2.5,0.905496872161915,0.584418026360244,0,1,0,0.182797974631786,0,319.565614994965,0.45,0.89659954854175,0.1764,0.518080276339621,3.42923260512373,0.6,0.85,1.3,0.36946
131,2.51923076923077,0.903571289908627,0.583918762828255,0,1,0,0.183992656877646,0,322.331086663191,0.45,0.89659954854175,0.1764,0.518031620311923,3.43958691036724,0.6,0.85,1.3,0.36946
132,2.53846153846154,0.901657629902351,0.583422087611479,0,1,0,0.185173683884872,0,325.120490297776,0.45,0.89659954854175,0.1764,0.517985786333832,3.44989544727624,0.6,0.85,1.3,0.36946
133,2.55769230769231,0.899756115549584,0.582928101513039,0,1,0,0.186341260068581,0,327.934033002276,0.45,0.89659954854175,0.1764,0.517942610726469,3.460158321063,0.6,0.85,1.3,0.36946
134,2.57692307692308,0.897866948100848,0.582436897225186,0,1,0,0.187495585057461,0,330.771923672488,0.45,0.89659954854175,0.1764,0.517901939304334,3.47037563844953,0.6,0.85,1.3,0.36946
