Tcrit,elite_fracture_prob,time_to_elite_fracture,weeks_below_elite_crit,avg_loyal,peak_protest,end_displaced_m,mean_elite,min_elite,mean_stab,min_stab
157.0,0.0,157.0,0.0,0.266133745331121,0.3416113248503151,0.36414765642562535,0.5973376953037709,0.5857785777777967,0.9880075202777544,0.6518272251999686
157.0,0.0,157.0,0.0,0.022558793714119323,0.7818043199779803,1.279426128186658,0.5615743274550654,0.5094473008161406,0.9461227276513696,0.6533706984694486
48.0,1.0,62.0,55.0,0.4317492385376221,1.0,2.5373564069469268,0.4227522657428534,0.32415048795043155,0.39476058140280007,0.0
85.0,1.0,101.0,55.0,0.023165678776443613,1.0,2.0289147874634637,0.4296562310944003,0.30314689675069495,0.4474056529197627,0.0
157.0,0.0,157.0,0.0,0.01923339400556051,0.8269434897074898,1.2754387397792784,0.5450413843105634,0.4416008679914624,0.7848273765556717,0.39042803018706457
101.0,1.0,119.0,37.0,0.021441406147751797,1.0,1.8953824656036895,0.4678951349857808,0.3142701517521674,0.5505581254648211,0.0
157.0,0.0,157.0,0.0,0.49426421536464116,0.46555614544337065,0.40270314536840435,0.6165290867848642,0.6026964435854402,0.9900532365149565,0.6572705435612544
157.0,0.0,157.0,0.0,0.15852497994666226,0.29033835308398553,0.5165050531485167,0.6135964937680167,0.6078711326778531,0.989193003237076,0.6577782412934814
157.0,0.0,157.0,0.0,0.018121810237305813,0.5527026500398636,0.7618417697161811,0.5909733759245677,0.5799767925020903,0.9775047829986695,0.6602354267729973
126.0,1.0,141.0,15.0,0.020145443310779186,0.9814752642103306,1.3521250296384935,0.4835469797004273,0.3129433194112437,0.6375349651218187,0.0
157.0,0.0,157.0,0.0,0.020500951025608068,0.22671269559848686,0.6769875521342026,0.5830331442820128,0.5768979925921103,0.9888708830346746,0.6546412341970872
54.0,1.0,68.0,88.0,0.016376402571302864,1.0,2.2027403767573555,0.4051735456032635,0.3142336788802402,0.27283823365250537,0.0
53.0,1.0,67.0,89.0,0.017345070315920957,1.0,2.5498667210292876,0.40447457944011195,0.3196287470502649,0.27829868694219534,0.0
39.0,1.0,55.0,101.0,0.017989973295801567,1.0,2.6085081167400825,0.3899510054115241,0.3244823410190351,0.1926192037155724,0.0
45.0,1.0,60.0,69.0,0.37974593738881085,1.0,3.0312010639562534,0.40434246917757716,0.31615771074766985,0.33106468867960887,0.0
157.0,0.0,157.0,0.0,0.6965369024354018,0.1582413376184096,0.2873311514248553,0.6291224047542907,0.607222084513284,0.9864850309295832,0.6536907245482851
157.0,0.0,157.0,0.0,0.019976924416012273,0.7704416328903073,1.0462290538256165,0.5381918369569509,0.45133858875180544,0.8205761839990411,0.5179672160244889
36.0,1.0,52.0,104.0,0.02140693249926623,1.0,2.4468366786735554,0.382916744466361,0.3212842725582115,0.17209271359682107,0.0
157.0,0.0,157.0,0.0,0.016150651298162733,0.3268097736971308,0.6329564373869649,0.5904918387290227,0.584882351046421,0.9755922879487691,0.6511564324400255
70.0,1.0,86.0,70.0,0.02032450802077412,1.0,2.1697642432078204,0.42598357440833784,0.31364757081019884,0.3556324808512664,0.0
157.0,0.0,157.0,0.0,0.017897506362744172,0.16182523846198782,0.5224265999081208,0.5860151846077087,0.5820513107956174,0.9760439729267696,0.6578316969044591
157.0,0.0,157.0,0.0,0.01889782474004686,0.1615176507128766,0.42263172404501614,0.5882337466064602,0.5837988485079489,0.9922036209251383,0.6668754473616945
96.0,1.0,112.0,44.0,0.018927530731904074,1.0,2.0741592779723392,0.4633439708291013,0.3185415023480085,0.5021559771993463,0.0
124.0,1.0,143.0,13.0,0.022165931206819377,0.9908244444377258,1.3083629481430172,0.4940265699854896,0.3268853617285198,0.6212841167309676,0.0
43.0,1.0,57.0,99.0,0.017334225894533033,1.0,2.4945049946454647,0.37523423589668303,0.3052765377304252,0.20440756713035813,0.0
145.0,0.0,157.0,0.0,0.018030706742699753,0.9390337710561382,1.4180886944123416,0.514736191379945,0.3732257137919993,0.7262416802307566,0.1224083063320511
100.0,1.0,112.0,44.0,0.021352145893104992,1.0,2.1690224983361794,0.4578494416285996,0.3033878723442698,0.5347219670470114,0.0
69.0,1.0,83.0,73.0,0.02228287682883069,1.0,2.106527144012566,0.4251606426474632,0.3109877302732775,0.3720373405908155,0.0
157.0,0.0,157.0,0.0,0.01848367998688392,0.1572972065221912,0.5347644326717497,0.5796049290226563,0.5738529159664215,0.9903196902169211,0.6615229063817945
58.0,1.0,77.0,76.0,0.12455801092170973,1.0,2.313503224883035,0.42379379857581284,0.3347479185612794,0.29901910878031085,0.0
68.0,1.0,89.0,67.0,0.019518789900646885,1.0,2.791876074493452,0.4282637700285012,0.32842780078107975,0.3405511320261625,0.0
157.0,0.0,157.0,0.0,0.6595114339244198,0.42527461158543234,0.5024461440981636,0.6139573742800295,0.5935343045565702,0.9851461974254031,0.654366204080086
157.0,0.0,157.0,0.0,0.33442547737907324,0.19702639075417133,0.31045555299476024,0.6099935101740354,0.5979483838161547,0.9865432650727596,0.6506314907581232
62.0,1.0,78.0,75.0,0.2171181772997277,1.0,2.066311935264311,0.42540973381955083,0.32693022992005705,0.34256870680780577,0.0
73.0,1.0,88.0,68.0,0.023989382749547417,1.0,2.1905136668902716,0.43559564562128766,0.31979447429083524,0.3866653876791524,0.0
157.0,0.0,157.0,0.0,0.5944210728653457,0.6001143836371043,0.5047055675580596,0.6123538042923494,0.5870067040843742,0.9884499438646858,0.6567651724400068
138.0,0.0,157.0,0.0,0.01956531531192118,1.0,1.6913656818621325,0.5309634399046376,0.35494975384375826,0.7217603075695543,0.0
149.0,0.0,157.0,0.0,0.019411466181468988,1.0,1.3842597463739348,0.5519407802080505,0.4021601009356601,0.8180605065301504,0.1509938436424831
157.0,0.0,157.0,0.0,0.5724366514428946,0.6320738814018774,0.48654648884552637,0.6048469028654393,0.5820966351735013,0.9851362829785543,0.648123890113913
157.0,0.0,157.0,0.0,0.023414106397250722,0.15575964590126035,0.6722794357472487,0.601958946942211,0.5929818381113756,0.9849444518904286,0.6471135177907956
73.0,1.0,95.0,61.0,0.02505764940832047,1.0,2.649381614343755,0.4381835016192544,0.32741643800420966,0.3769691014871793,0.0
63.0,1.0,76.0,80.0,0.017247489847820752,1.0,2.2750143412452495,0.40623725195774263,0.3047945338650252,0.32599815246609903,0.0
105.0,1.0,121.0,35.0,0.023778938194977336,1.0,2.1776420322852164,0.4811359474212035,0.32415769602645067,0.5517265050964275,0.0
91.0,1.0,108.0,48.0,0.01888561548315906,1.0,1.9178627562522141,0.4688382516781799,0.3239107010314881,0.4941082656939612,0.0
157.0,0.0,157.0,0.0,0.5905381841996129,0.24134124898021103,0.4177808848426151,0.6120786029777502,0.5870958936791405,0.9827352217751113,0.6471297579320834
67.0,1.0,83.0,73.0,0.025032596464662587,1.0,2.0134960719596124,0.4259361602617033,0.3204949916565338,0.3496728237653069,0.0
56.0,1.0,74.0,82.0,0.021759463755850687,1.0,2.5814966152257877,0.4166341646687394,0.3268170143391905,0.28483256732775086,0.0
51.0,1.0,67.0,89.0,0.016463998033282357,1.0,2.520546860589987,0.40526028233011385,0.32099783383607017,0.26305961868970773,0.0
61.0,1.0,76.0,80.0,0.01773737148654065,1.0,2.078265659837215,0.4154592027025528,0.3139499487841789,0.3217608057526395,0.0
157.0,0.0,157.0,0.0,0.2621658346374285,0.1849119486212807,0.41878837676179714,0.6015848114409342,0.588434070523143,0.9888157162604736,0.6516283886676132
60.0,1.0,77.0,70.0,0.1774040048464616,1.0,2.385003956871,0.422645902516274,0.3292159129179814,0.33339778253191416,0.0
133.0,1.0,149.0,7.0,0.019535062415974462,1.0,1.782737547276347,0.5190718409220892,0.335735487173092,0.7072245706995086,0.0
157.0,0.0,157.0,0.0,0.5254026182727838,0.14989161922968502,0.37587173784018835,0.6200090550061259,0.5986078308146504,0.9851560285124319,0.6501305169093977
112.0,1.0,129.0,27.0,0.020834845917167753,1.0,1.9268434760703923,0.49629842034073196,0.3258139227856929,0.5997268609365273,0.0
157.0,0.0,157.0,0.0,0.020623760456174277,0.5966016455395191,0.9297155150826665,0.5546824855529114,0.5017840806803784,0.8809871008169166,0.656596307422319
85.0,1.0,99.0,57.0,0.023949259868976218,1.0,2.183225569336949,0.4467826603230094,0.3122036238612056,0.45469650545588436,0.0
79.0,1.0,97.0,59.0,0.01762354474350895,1.0,1.980483203814866,0.4458606839049345,0.32616436379863745,0.3929850613445235,0.0
50.0,1.0,67.0,89.0,0.02223053235516076,1.0,2.7365902662644435,0.4025465795765257,0.32184910826833285,0.24535809396627528,0.0
157.0,0.0,157.0,0.0,0.721801056081844,0.30997629820375894,0.35096593633134937,0.6224485506430165,0.5957849707563623,0.98928510156988,0.6612336642398425
157.0,0.0,157.0,0.0,0.5563423815916596,0.84083797659531,0.5616862554396491,0.5667020152512324,0.49075733302422014,0.9151649361923313,0.660421562461518
96.0,1.0,107.0,49.0,0.022013860451125244,1.0,2.015572723802217,0.4520431643687631,0.30299978792658916,0.512084062583556,0.0
65.0,1.0,81.0,75.0,0.02267433970688087,1.0,2.1953642560338413,0.42040164391746687,0.32228851979193507,0.3275376338700233,0.0
157.0,0.0,157.0,0.0,0.017088532201175018,0.4453448329189112,0.8628957492125813,0.5808795571079043,0.5611089390506914,0.9788454614525873,0.6597769794211505
157.0,0.0,157.0,0.0,0.48544008708964825,0.1575704280840613,0.3889399205551215,0.6197736173293106,0.6001746062817771,0.9885186722334195,0.6534014246725898
157.0,0.0,157.0,0.0,0.6274057431546932,0.6665565806449881,0.5048506057072379,0.5980438167343732,0.551486364596078,0.9768576785503342,0.6601907903547586
62.0,1.0,76.0,80.0,0.01967825469946908,1.0,2.314801760374667,0.41276674126975194,0.31447981357798305,0.3177598600208204,0.0
63.0,1.0,80.0,76.0,0.020814216406611987,1.0,2.50444896477117,0.41880215699706613,0.3243810013269617,0.31204405052918016,0.0
120.0,1.0,141.0,15.0,0.020783283250020636,0.9754620704468767,1.387417399086768,0.4983438382298989,0.3271297557779041,0.5993870438571742,0.0
43.0,1.0,58.0,98.0,0.02096468940013422,1.0,2.425386616679565,0.3893365175290241,0.3220003780850782,0.20363334273528577,0.0
157.0,0.0,157.0,0.0,0.023060276829854905,0.47956176193687355,0.7673671781322072,0.5928886012849117,0.5851303389473926,0.9890990102624146,0.6588859937424957
157.0,0.0,157.0,0.0,0.5923166901966047,0.16326415869285216,0.39327435460913196,0.621057679829466,0.6039473627048808,0.990321125939925,0.6626046367493473
73.0,1.0,88.0,68.0,0.01968888143859852,1.0,2.3031306554851376,0.4389639165194023,0.32252706240147955,0.3743971059052119,0.0
157.0,0.0,157.0,0.0,0.5515404666837753,0.2189225962984092,0.27976301773294776,0.6172793334533974,0.5984139165436386,0.9878055435363577,0.6508950403102974
69.0,1.0,86.0,70.0,0.021791756260230704,1.0,2.379172095239585,0.4251531135745161,0.3201543547423902,0.3591622543387042,0.0
79.0,1.0,94.0,62.0,0.021122055785411334,1.0,2.2218148592380373,0.4374649143684219,0.3154092863122462,0.4034446012723313,0.0
45.0,1.0,61.0,95.0,0.02440858175619326,1.0,2.550797540608458,0.39717765093877844,0.32363351725675116,0.22035925444528387,0.0
157.0,0.0,157.0,0.0,0.5358944378690723,0.8343307424057406,0.705873997217821,0.5836910944866514,0.5446341803828324,0.967283554280183,0.6515401663199557
63.0,1.0,77.0,79.0,0.017919845713687446,1.0,1.8387596298934727,0.4157898383360319,0.3173944145512797,0.3084174802648801,0.0
90.0,1.0,108.0,48.0,0.019191954207892506,1.0,2.0745940092250827,0.4682790954157385,0.32748609749777624,0.484202751736213,0.0
74.0,1.0,88.0,68.0,0.01716179228279868,1.0,2.0266448366185994,0.4375129377731751,0.3205443866069467,0.3999862185849158,0.0
80.0,1.0,99.0,41.0,0.29139895472582983,1.0,1.9251676462758398,0.4544386084543318,0.3275906690431486,0.4923647091196411,0.0
71.0,1.0,93.0,63.0,0.018560338639711852,1.0,1.893536771460934,0.44755582437736163,0.3381799828486618,0.35783391410163556,0.0
120.0,1.0,135.0,21.0,0.021269248212938904,1.0,1.4921044893653825,0.49394787273463037,0.31447894745173516,0.6433428241346437,0.0
117.0,1.0,131.0,25.0,0.017677043408019753,1.0,1.7379854664307774,0.48270000205851743,0.31074717780745964,0.6166955161004216,0.0
82.0,1.0,108.0,7.0,0.3642962788769372,1.0,1.8265163312616692,0.4833465056249903,0.3485231754009299,0.6332891985787282,0.06768241742069073
157.0,0.0,157.0,0.0,0.025000307402837128,0.16112413416143412,0.5505540413302814,0.6067792868515736,0.5966710845924809,0.9877346665398752,0.6548002194324597
72.0,1.0,86.0,70.0,0.018229416270408968,1.0,2.2460464497287993,0.42689520038984863,0.30963242823527076,0.37766957282770003,0.0
66.0,1.0,81.0,75.0,0.02462539734637912,1.0,2.320582709839726,0.4235517794530723,0.31684806041705826,0.3538104982662611,0.0
62.0,1.0,81.0,75.0,0.02472221458963427,1.0,2.8511971563331286,0.4255362049835424,0.3280619063347413,0.32077718447603076,0.0
157.0,0.0,157.0,0.0,0.7136209436050824,0.26448904915025584,0.35956029357064745,0.6186504923356733,0.5975926019390936,0.991299722520389,0.6649830001876634
71.0,1.0,91.0,65.0,0.16855556170943808,1.0,2.1560297849526266,0.443736376124584,0.3335953761375535,0.37581921723231115,0.0
55.0,1.0,72.0,84.0,0.024852902258066592,1.0,2.5586129038372643,0.4100660939685211,0.31806442578805144,0.2791724341546177,0.0
157.0,0.0,157.0,0.0,0.01846702471471477,0.3067221900161674,0.6426651760015274,0.5998331782962456,0.5956632945493356,0.9883669757172965,0.6577774044968372
157.0,0.0,157.0,0.0,0.6456808622994376,0.6026899528679013,0.3909162394824939,0.6055597450360511,0.5701014789785961,0.9858625485959971,0.6598635814501186
157.0,0.0,157.0,0.0,0.6575289555628165,0.436402263929465,0.4478815836142174,0.6221952349549641,0.5967887827873463,0.9843714069906644,0.6483619687528769
157.0,0.0,157.0,0.0,0.021958585103219293,0.15616120659638705,0.5882544952590344,0.5973692074654269,0.5944022980139716,0.9909079571473438,0.6638114661032635
56.0,1.0,69.0,87.0,0.022691987479668108,1.0,2.2780385214965504,0.4046583578784909,0.3178627688406104,0.2794759419257332,0.0
61.0,1.0,78.0,78.0,0.018149789988295393,1.0,1.9708605951194742,0.4220508619981175,0.3249889991359135,0.3090149933127011,0.0
157.0,0.0,157.0,0.0,0.02261732845412968,0.4191843644335948,0.6467770433424317,0.6007482802105767,0.592211031278056,0.9901836520829801,0.6625325152248606
157.0,0.0,157.0,0.0,0.01983124872910229,0.8262852834166319,1.1815445916077087,0.5604818005265004,0.48488755589887755,0.8864979051665582,0.6246586079914648
92.0,1.0,110.0,46.0,0.021515349832924618,1.0,2.118414256730344,0.4676066624573188,0.3255145649581637,0.4780953754051765,0.0
89.0,1.0,107.0,49.0,0.01782140094093299,1.0,2.445262887279955,0.4609547534770454,0.3219541993202835,0.48247938784635364,0.0
55.0,1.0,71.0,85.0,0.017648750653379813,1.0,2.4069760146629213,0.4149256581226793,0.32565731944456017,0.28091698966953277,0.0
56.0,1.0,72.0,84.0,0.022487995247095622,1.0,2.396138596857567,0.4096943478624219,0.32032603891973704,0.2830339468684239,0.0
61.0,1.0,76.0,80.0,0.01670593283205282,1.0,2.471818232946842,0.4135815523368647,0.3196824204664549,0.30799037541953833,0.0
89.0,1.0,104.0,52.0,0.01820810538652424,1.0,1.756741042428128,0.45752472845190123,0.3183503407563221,0.48237631487540594,0.0
157.0,0.0,157.0,0.0,0.017565798562284865,0.41892006886699845,0.7638398596938536,0.5802448326455137,0.5679257678979547,0.9738664973741745,0.6553213799563086
113.0,1.0,127.0,29.0,0.02073347188873375,1.0,1.695873226383974,0.48311834194980374,0.3076607519939759,0.6263555830943139,0.0
157.0,0.0,157.0,0.0,0.7343543739414997,0.16934374163090726,0.2815409042379027,0.6293585828468389,0.6069348939552157,0.989579590089596,0.6552362654609675
107.0,1.0,123.0,33.0,0.023931183065540883,1.0,2.0923509095715205,0.47024773952376164,0.30910437936684565,0.5864142731813167,0.0
157.0,0.0,157.0,0.0,0.7033499867854786,0.17159877729241158,0.31637357556723544,0.6275576393107831,0.5971528842120407,0.9869448605126192,0.6483566797316699
62.0,1.0,79.0,77.0,0.023051923390873544,1.0,2.6677816742144684,0.42985185895822114,0.32963259655288274,0.32460614507155905,0.0
157.0,0.0,157.0,0.0,0.35437644372201027,0.4894483465165046,0.6042982306333481,0.600091271348677,0.5809405361848048,0.9740201202980945,0.6592190922471893
50.0,1.0,68.0,88.0,0.03897398194401342,1.0,2.5710437592938806,0.41444040102025625,0.3351867383185712,0.2564560037315123,0.0
81.0,1.0,94.0,62.0,0.0174328175686147,1.0,2.288610163749892,0.44142324718519294,0.3148574993781022,0.442951566888609,0.0
157.0,0.0,157.0,0.0,0.4943865655391795,0.7285874778722367,0.4840658921073408,0.5801452239330647,0.5251893615945146,0.9023548018061798,0.6455015094683376
157.0,0.0,157.0,0.0,0.017230205867486567,0.6851742613518434,1.0992201223186684,0.5475991631806192,0.48901472365891335,0.8324042520682301,0.6399146920478845
157.0,0.0,157.0,0.0,0.5831739912544608,0.5493350218000572,0.4378808474325638,0.6026443404909971,0.5700250990416152,0.9759330944644276,0.6509368657618249
157.0,0.0,157.0,0.0,0.7849284275023367,0.20441125092820273,0.3749069399159865,0.6302983947450045,0.5931082803958878,0.9783029695473413,0.6394508318756343
44.0,1.0,60.0,96.0,0.017643700924143125,1.0,2.5418599169238054,0.3977254314562631,0.3253527273006003,0.21345586307534142,0.0
77.0,0.0,157.0,0.0,0.465310697797939,1.0,2.1535687201744316,0.4659622543771332,0.3583348727609553,0.5632978245412301,0.12638976622285417
130.0,1.0,145.0,11.0,0.022015149981792635,1.0,1.2931750235299264,0.4968207661987074,0.32307231294286926,0.6564399099768329,0.0
50.0,1.0,67.0,89.0,0.020878000595251318,1.0,2.4560436124843434,0.4033648364881034,0.32492172651314294,0.24052945873084683,0.0
157.0,0.0,157.0,0.0,0.555166874902879,0.4186838609153333,0.3242669091268471,0.6085714581451085,0.5852637503060161,0.9870909401374638,0.6526617341976829
51.0,1.0,66.0,90.0,0.018374464129876627,1.0,2.2234778381610956,0.4052589748473858,0.3240164470523322,0.2527014388058563,0.0
112.0,1.0,125.0,31.0,0.01726046039485516,1.0,1.805248159215082,0.4728842297794354,0.3082534413913162,0.5882239524252892,0.0
157.0,0.0,157.0,0.0,0.5215201757311022,0.4771787500892557,0.4388499306045432,0.6077886869951777,0.5869045018839779,0.9853831132568553,0.6523105639610493
157.0,0.0,157.0,0.0,0.0196545065746608,0.6097875738748243,0.9738855862315344,0.5528589451860239,0.5104993292938564,0.9040271297429846,0.6431014806537524
157.0,0.0,157.0,0.0,0.7586681045298084,0.1740974010920226,0.34810892529897497,0.628360158817078,0.5873049141972869,0.9810765825330898,0.643909020515529
65.0,1.0,79.0,77.0,0.02494560754124561,1.0,2.3935398267581376,0.4200827128257164,0.3159553775430206,0.34256235455612544,0.0
80.0,1.0,95.0,61.0,0.018029334463971185,1.0,2.010278766264624,0.4339815845599428,0.30829534008300197,0.4286266764861776,0.0
127.0,1.0,145.0,11.0,0.020239690410222808,1.0,1.511314667218039,0.5063665514970449,0.32935482045369574,0.63503402610837,0.0
88.0,1.0,103.0,53.0,0.021865954980115843,1.0,2.2136142147197857,0.4630991898525231,0.3236366060672539,0.4780439340794237,0.0
96.0,1.0,115.0,41.0,0.02006351323446509,1.0,1.8332444129513252,0.4696522024393988,0.3173346968981126,0.5284118639484976,0.0
157.0,0.0,157.0,0.0,0.022882486469344744,0.4069361744810943,0.7967355410788036,0.6003139028726565,0.5918580392811637,0.9899824426835943,0.6575958319707925
157.0,0.0,157.0,0.0,0.32920293952276264,0.6779460278137385,0.6773514181272541,0.5837267921913077,0.536726545486683,0.9095887845759868,0.6462150278218178
73.0,1.0,87.0,69.0,0.021852212988509062,1.0,2.0403033870557654,0.43254944455440547,0.31777391433045155,0.3952370155318284,0.0
51.0,1.0,66.0,90.0,0.01682701378207591,1.0,2.7199812979655706,0.39702740684154453,0.3126473653113896,0.24010128528426777,0.0
82.0,1.0,96.0,60.0,0.019083226836837955,1.0,2.115256434258445,0.44205690725075186,0.3157471460304411,0.41816977421695456,0.0
71.0,1.0,87.0,69.0,0.024880797651197516,1.0,2.2284802624176727,0.4293529107393242,0.31436458345068813,0.38078695974855764,0.0
157.0,0.0,157.0,0.0,0.557645998438528,0.7901373410638329,0.5367755209687967,0.5813781628171695,0.5318855739939214,0.9342350735759033,0.65485871010032
43.0,1.0,60.0,96.0,0.2740314739796379,1.0,2.3236638779972516,0.39579627879888013,0.3233121923710356,0.21044177593862656,0.0
85.0,1.0,103.0,53.0,0.02386758761808611,1.0,2.020748888244468,0.45759167441086607,0.3288126898198754,0.4213430267483747,0.0
99.0,1.0,113.0,43.0,0.021263923647048977,1.0,1.7061541391855508,0.47546959142663286,0.32077846415246597,0.5350248421408677,0.0
157.0,0.0,157.0,0.0,0.018393421686245335,0.15442044271912786,0.44778642815869163,0.5948639623997806,0.5868858287676211,0.9855489263598444,0.6448280182272276
87.0,1.0,101.0,55.0,0.02189671198729416,1.0,1.8397114850213827,0.4450567707930064,0.30880555467107923,0.46030868035339256,0.0
157.0,0.0,157.0,0.0,0.01737158520517473,0.18054913137299494,0.6678815039751972,0.6026474289691356,0.5964053073937642,0.9741892234874149,0.6624491654310488
157.0,0.0,157.0,0.0,0.018815476281228732,0.6567443541563998,0.7818432955244963,0.5606259749534953,0.5214546974507578,0.9701094273361311,0.6693570739476892
118.0,1.0,137.0,19.0,0.020159237988317338,1.0,1.4813124187001385,0.4966159557473712,0.3264825967892234,0.5946568093989644,0.0
79.0,1.0,100.0,56.0,0.021488304004900777,1.0,2.056936697147496,0.4508424571787114,0.33025737561254165,0.4123625784044192,0.0
65.0,1.0,77.0,79.0,0.024805544965108475,1.0,2.40875055350512,0.4213784756103289,0.3167306716458559,0.3356413071101284,0.0
75.0,1.0,88.0,68.0,0.01673921130089851,1.0,2.07684479577214,0.42544260826146213,0.3056463830561569,0.4045998837850604,0.0
68.0,1.0,83.0,73.0,0.020014587381028716,1.0,1.8369066824550162,0.4293822216778746,0.3254332819673318,0.3313197090230152,0.0
157.0,0.0,157.0,0.0,0.7598447700040669,0.2354522465668149,0.28772027914528475,0.6136258350763515,0.5818715122976604,0.9846056582744671,0.6517972360523818
157.0,0.0,157.0,0.0,0.02383424391809361,0.7548158130801189,1.0530910339870316,0.5449229729531857,0.4745796325609422,0.8618836165209885,0.6251792498295639
65.0,0.0,157.0,0.0,0.49479362944391414,1.0,1.8544275898522578,0.5005996957174876,0.38105869664028696,0.727270301987744,0.19771756530075468
157.0,0.0,157.0,0.0,0.018680372794822004,0.658638678256974,0.9043903617086417,0.5755022121378258,0.5324472622285662,0.9429406888080037,0.6476165729286645
70.0,1.0,89.0,67.0,0.018922169559157685,1.0,1.9910547552088331,0.44000355199640384,0.32571640524979323,0.35972171634704403,0.0
157.0,0.0,157.0,0.0,0.4613677023793754,0.20900293647436607,0.35366275962285376,0.6070052036310318,0.5897618775231671,0.9902916339832581,0.6607729466722119
157.0,0.0,157.0,0.0,0.017738427209013946,0.235287586382668,0.6679080758304878,0.5875122959102033,0.5804559838839034,0.9858828218326132,0.6497060294956117
105.0,1.0,118.0,38.0,0.023391505126442336,1.0,1.966780365477799,0.46367179840942807,0.30184615288272953,0.5709841196031772,0.0
65.0,1.0,79.0,77.0,0.01949066758799187,1.0,2.3196823917824636,0.4135787054977774,0.30879713735754344,0.3319585000551874,0.0
90.0,1.0,105.0,51.0,0.02314883225411711,1.0,1.6620467340374414,0.4625396671435469,0.32068443708719463,0.4946035630392895,0.0
157.0,0.0,157.0,0.0,0.021603132607391155,0.4075399075231902,0.7399313074418572,0.5948163583100001,0.589453179943486,0.9857913588658679,0.6496185782187773
157.0,0.0,157.0,0.0,0.017128215177167595,0.3895284642655852,0.6900686920192419,0.5604182979214949,0.5493631807263037,0.9748737225103792,0.6477737376219449
157.0,0.0,157.0,0.0,0.018345513877923443,0.2152092552764101,0.5349638503876512,0.5848276155910688,0.576347569504011,0.9805508469994729,0.6483088523802962
90.0,1.0,110.0,46.0,0.019614811357330696,1.0,2.3454263399965356,0.45696299706676313,0.3221214637330295,0.46748671600532804,0.0
101.0,1.0,116.0,40.0,0.017491955943819564,1.0,2.006166719257897,0.4525962172492471,0.30526611787807256,0.5410273179045901,0.0
130.0,1.0,145.0,11.0,0.01998089780274929,1.0,1.6783100222645786,0.5107955658926635,0.3290095957336991,0.6790261421398053,0.0
70.0,1.0,86.0,70.0,0.02205236562203885,1.0,2.4026502546629533,0.4207652334514482,0.314336827307245,0.35926859304565484,0.0
71.0,1.0,83.0,73.0,0.026160940286906166,1.0,2.1407840805511187,0.41492134690201465,0.29997425355032487,0.3785918822568961,0.0
81.0,1.0,97.0,59.0,0.018106489930786767,1.0,2.004271756097877,0.4487648344148204,0.32086713291666996,0.4338538291330971,0.0
83.0,1.0,101.0,55.0,0.01714068925611489,1.0,1.7294069092250497,0.46237236638883555,0.33054655396697935,0.4447652844849743,0.0
157.0,0.0,157.0,0.0,0.01709130663911687,0.4872220890425773,0.796310790925809,0.5972564317432744,0.5892781286472814,0.985309158774075,0.6635871911133947
105.0,1.0,123.0,33.0,0.017578266914837548,1.0,2.0964983116735163,0.4766054362789188,0.3146946617777903,0.5746447977927596,0.0
139.0,0.0,157.0,0.0,0.016896893977008894,0.9761529369691843,1.4074610528257163,0.5337853914592351,0.3681504508196105,0.7299256321896349,0.0
157.0,0.0,157.0,0.0,0.01950151027453055,0.5843047654251873,1.048251068443759,0.5612527654996785,0.5260315519074802,0.9247590456917104,0.6586844656546329
157.0,0.0,157.0,0.0,0.12370482239600755,0.16118250251605254,0.40342019815914787,0.5942476942140641,0.5852953549302837,0.9868796756047457,0.6525253260057174
157.0,0.0,157.0,0.0,0.7365614461424188,0.5098290800946813,0.43495007904272165,0.6284953969246982,0.6020608996042146,0.9860372208864996,0.6498379701360038
157.0,0.0,157.0,0.0,0.018821684683497937,0.5975091066242698,0.8148180309310346,0.5671644112868799,0.5245350020388753,0.9187029485337115,0.6571059100363311
74.0,1.0,93.0,63.0,0.023519286781024412,1.0,2.468726580155589,0.4467342515628734,0.3292666610219171,0.3964493390377266,0.0
92.0,1.0,109.0,47.0,0.022717049799247484,1.0,2.2362953542683557,0.4752138915540644,0.32701879807808754,0.5070985223568192,0.0
85.0,1.0,98.0,58.0,0.024153179431348783,1.0,2.0195394393165613,0.4480108352499681,0.31693455667370773,0.43552589953780213,0.0
157.0,0.0,157.0,0.0,0.018259246915575733,0.7507291182990435,1.1355945509306151,0.5088448326134029,0.4006124974283103,0.7334418217765437,0.3130471440633717
157.0,0.0,157.0,0.0,0.01782811924846455,0.8084587996715797,1.4219078081691363,0.5566159895065389,0.48373215147999493,0.8722102964330167,0.6241681422896678
50.0,1.0,65.0,91.0,0.019570008478367793,1.0,2.7097718237119377,0.3901208187230951,0.3131877119307139,0.2456364092836047,0.0
150.0,0.0,157.0,0.0,0.019180222529054325,1.0,1.8574730922188463,0.5416277040424583,0.3986101922655695,0.8305707172688946,0.21126352488716207
96.0,1.0,114.0,42.0,0.017085837656524678,1.0,2.139881482534925,0.47625812160713327,0.3259045810138025,0.5261738136866193,0.0
157.0,0.0,157.0,0.0,0.022151259743481304,0.3882081479257417,0.593885782858729,0.5826032467433949,0.5745568523791477,0.987857206009933,0.6527234140990175
52.0,1.0,68.0,88.0,0.018402887393041086,1.0,2.172008256436301,0.4038301587252754,0.3151874362313237,0.2636757267388074,0.0
88.0,1.0,103.0,53.0,0.023319564160084134,1.0,1.8189628885338973,0.4582806612843526,0.3221859968750824,0.459742572497923,0.0
